Unnamed: 0,city,class,mfcc,chroma
1153,colorado 5,negative,"[-5.32281771e+02  3.01151260e+01 -1.74744659e+01 -2.09038227e+00
  5.54849343e+00 -3.77180151e+00  1.13658648e+00  3.20001879e+00
 -1.84018635e+00  5.83011626e-01  3.13850785e+00  2.19353174e-01
  6.53193271e-01  8.28673144e-01 -1.85133941e+00 -3.82110798e-01
 -7.55324843e-01 -3.04358113e+00 -7.30680741e-01 -5.25816754e-01
 -1.75009059e+00 -7.29442698e-01 -2.09020940e+00 -2.93878406e+00
 -1.62147368e+00 -2.08580404e+00 -2.19606020e+00 -1.29440553e+00
 -2.02240907e+00 -2.30965068e+00 -1.04637361e+00 -1.22844086e+00
 -2.26482045e+00 -2.11914140e+00 -1.85673435e+00 -1.74902247e+00
 -1.70293431e+00 -2.15470206e+00 -1.82503033e+00 -1.06893943e+00]","[0.84243514 0.8381915  0.86577932 0.86348537 0.83045329 0.70903212
 0.61922446 0.62478015 0.65383421 0.70851226 0.75981824 0.78410091]"
1154,colorado 5,negative,"[-5.01677285e+02  6.54963113e+01 -3.76158344e+01 -4.91800840e+00
  9.39802729e+00 -1.08054378e+01 -2.93760782e+00  1.64203881e+00
 -5.37544518e+00 -1.65653730e+00  3.15514070e+00 -1.52129972e+00
 -8.71766300e-01  9.44826587e-01 -3.73117244e+00 -4.37852239e-01
 -4.42440225e-01 -5.63169210e+00 -7.65180237e-01 -4.34259670e-01
 -3.74105744e+00 -7.68534563e-01 -1.95425432e+00 -3.03662016e+00
 -1.05225907e+00 -2.59032442e+00 -2.95070167e+00 -1.14421272e+00
 -1.64175639e+00 -2.14089417e+00 -9.52895726e-01 -1.43095288e+00
 -2.54982290e+00 -1.49020011e+00 -1.37689404e+00 -2.05281422e+00
 -1.73794866e+00 -2.46869643e+00 -2.61320407e+00 -1.56546630e+00]","[0.78631755 0.79181568 0.81481201 0.81871693 0.79069756 0.68919972
 0.64155478 0.63822273 0.65039757 0.67524428 0.71736412 0.74595925]"
1155,colorado 5,negative,"[-4.06249951e+02  1.08291556e+02 -6.82698833e+01 -2.23348876e+01
  1.07749536e+01 -2.17107090e+01 -1.06570636e+01 -1.91466863e+00
 -1.36785450e+01 -3.19237224e+00  3.30456595e+00 -5.74411439e+00
 -1.78322490e+00  5.59452917e-01 -5.44376186e+00  2.10021594e-01
 -8.93439807e-02 -6.22138660e+00  7.64668697e-01 -3.53748997e-02
 -5.63099851e+00  1.85761546e-01 -3.28870877e-01 -4.51981470e+00
 -1.20423993e+00 -2.15151612e+00 -4.02404491e+00 -9.33419819e-01
 -2.24589162e+00 -3.45233053e+00 -4.76450501e-01 -2.22621684e+00
 -3.47748354e+00 -7.71530211e-01 -2.45247691e+00 -3.35315930e+00
 -1.10828192e+00 -2.69623211e+00 -3.33969171e+00 -1.23993800e+00]","[0.65685631 0.69284773 0.72563435 0.73983354 0.73617632 0.71858816
 0.67033153 0.67350954 0.6716791  0.66970864 0.64794215 0.65261759]"
1156,lasvegas,negative,"[-5.55387178e+02  1.17391159e+01 -4.34964685e+00  1.83370841e+00
  4.72963648e+00 -2.23497184e+00 -3.09396351e+00 -5.12630438e-01
 -3.98217928e-01 -4.26278494e-01 -1.24168103e+00 -1.14852961e+00
  2.61365453e-01 -5.94890403e-01 -1.00602651e+00  3.24816480e-01
 -4.63700972e-01 -8.38120005e-01  5.49814051e-01 -3.35553653e-01
 -1.15038636e+00  2.76551384e-01  1.44429301e-01 -5.88690610e-01
  1.74743040e-01 -6.80934715e-02 -6.58825381e-01  5.00928267e-03
  7.26246088e-03 -3.78541212e-01 -2.86958247e-02 -1.00783984e-01
 -2.66118411e-01  3.12216509e-02 -1.23582522e-01 -2.59434308e-01
  3.47025745e-02 -7.12709693e-02 -2.29997205e-01 -4.42982777e-03]","[0.58278096 0.71109141 0.82970908 0.91987009 0.95274922 0.62143058
 0.1733689  0.14580382 0.18705396 0.26260269 0.35395748 0.46484019]"
1157,lasvegas,negative,"[-9.88095455e+02 -1.03951362e+02  6.20668961e+01 -1.43094795e+01
 -3.90833609e+00 -1.96407360e+01  3.10768873e+01 -1.59426090e+01
  5.37210355e-01  8.21996679e-01  5.06859818e-01  4.65001135e+00
 -8.92537193e+00  6.47643186e+00 -1.81841008e+00 -4.22547293e-01
  1.50587033e+00 -2.30433226e+00  3.73191136e+00 -3.51004189e+00
  1.90600218e+00 -6.09746852e-02 -1.27844605e+00  1.11284782e+00
 -1.48695138e+00  1.96730661e+00 -1.59028534e+00  8.95752781e-02
  8.80531264e-01 -1.03621491e+00  7.64829271e-01 -1.11617475e+00
  1.06542914e+00 -2.74614027e-01 -5.51254290e-01  5.87649812e-01
 -6.93559257e-01  5.12176250e-01 -6.80779823e-01  2.90637302e-01]","[0.58907488 0.72398892 0.84640535 0.94788747 0.98749802 0.57170778
 0.13419893 0.11242126 0.15292393 0.23245826 0.33644781 0.45747067]"
1158,lasvegas,negative,"[-4.87692967e+02  8.58209928e+00 -1.43607501e+00  9.93587282e-01
  2.10968951e+00 -2.39575583e+00 -2.74129912e+00 -4.80624272e-01
 -7.99649170e-01 -1.31701817e+00 -6.89508005e-01 -1.89971153e-01
  8.22043418e-03 -4.49178179e-02 -1.80185254e-01 -2.36962016e-01
 -1.34046162e-01  8.17982273e-02 -3.00718754e-01 -7.30076783e-01
 -2.58574183e-01 -1.94837568e-01 -6.24380945e-01 -1.15224322e-01
  9.87509471e-02 -4.81581643e-01 -1.67379881e-01  1.20776442e-01
 -4.40061607e-01 -2.61125782e-01  2.50958810e-03 -5.64037811e-01
 -4.17286681e-01  1.19410580e-02 -3.91197421e-01 -2.98866706e-01
  1.03905701e-01 -3.43943805e-01 -4.46037496e-01 -2.14097532e-02]","[0.63515705 0.75500828 0.87569674 0.95419653 0.9068235  0.34483362
 0.12822376 0.12923733 0.18529531 0.28201731 0.39661605 0.5221022 ]"
1159,lasvegas,negative,"[-5.80123283e+02  3.37735251e+00 -1.51935490e+00 -1.09728880e-02
  1.12540519e+00 -6.55796977e-01 -9.11874465e-01 -1.49726457e-01
 -2.54741446e-01 -1.77038602e-01 -9.24052118e-02 -3.28390638e-01
 -1.30979762e-01  7.21484437e-03 -1.98747203e-01 -9.46934079e-02
  1.99931117e-02 -1.33940221e-01 -1.42779783e-01 -9.82886299e-02
 -1.32123772e-01 -6.88191347e-02 -2.23657885e-02 -6.87167265e-02
 -1.02314893e-01 -8.65222224e-02 -5.63728039e-03 -4.21735092e-04
 -1.13056683e-01 -9.64168006e-02 -8.70385519e-03 -5.89770275e-02
 -7.97436070e-02  1.19721639e-03  1.55318508e-02 -2.19654224e-02
 -4.77898819e-02 -6.11676993e-02 -3.06450097e-02 -1.47035744e-02]","[0.59560845 0.72905189 0.84666974 0.94050449 0.97540111 0.56063693
 0.15078785 0.13282079 0.17533334 0.2574887  0.35491842 0.46593997]"
1160,lasvegas,negative,"[-9.88288151e+02 -1.04047742e+02  6.18582066e+01 -1.44017560e+01
 -4.01729500e+00 -1.96011681e+01  3.10105144e+01 -1.61558663e+01
  2.90409723e-01  6.03542935e-01  4.19840369e-01  4.80213807e+00
 -8.93063794e+00  6.52560967e+00 -1.81450278e+00 -5.64292693e-01
  1.34187539e+00 -2.33372282e+00  3.53141158e+00 -3.65990502e+00
  2.00854118e+00  1.72533134e-01 -1.22464870e+00  1.36529124e+00
 -1.62787266e+00  1.63159555e+00 -1.67335562e+00  3.21909071e-02
  8.34018087e-01 -1.00941177e+00  6.15121084e-01 -1.22694874e+00
  9.59355263e-01 -3.06703248e-01 -6.55052368e-01  5.22285486e-01
 -4.78367882e-01  5.63083289e-01 -6.74851517e-01  2.73451452e-01]","[0.60419177 0.7402873  0.86578362 0.95886803 0.98099622 0.51743273
 0.12680952 0.11383318 0.15901759 0.24166201 0.34866378 0.4719787 ]"
1161,lasvegas,negative,"[-9.88342451e+02 -1.04158976e+02  6.18568107e+01 -1.45081073e+01
 -4.06249529e+00 -1.97832971e+01  3.08742839e+01 -1.61738058e+01
  3.94511946e-01  8.27766008e-01  4.89137304e-01  4.89490308e+00
 -8.74038533e+00  6.50217139e+00 -1.77081164e+00 -5.41270717e-01
  1.48029710e+00 -2.34400841e+00  3.37483280e+00 -3.76650632e+00
  1.98186549e+00  1.96195828e-01 -9.76346044e-01  1.26795504e+00
 -1.61601591e+00  1.81799474e+00 -1.46292135e+00  2.53511370e-01
  9.78543194e-01 -9.13861720e-01  9.20453640e-01 -1.21446342e+00
  9.58474174e-01 -2.92431210e-01 -5.12927002e-01  7.91173973e-01
 -3.69415346e-01  4.70617669e-01 -6.53293856e-01  3.05627958e-01]","[0.58927669 0.72658387 0.84932742 0.94723654 0.98906869 0.58456046
 0.13608905 0.11221498 0.15216474 0.23314106 0.33681108 0.45907304]"
1162,lasvegas,negative,"[-9.88406555e+02 -1.03934087e+02  6.17474440e+01 -1.44807045e+01
 -4.01577287e+00 -1.98834220e+01  3.08714992e+01 -1.62051714e+01
  2.59603513e-01  5.69003082e-01  3.47868377e-01  4.63596104e+00
 -8.76489959e+00  6.62131492e+00 -1.72411584e+00 -6.33613206e-01
  1.38615228e+00 -2.20678471e+00  3.60961833e+00 -3.45417987e+00
  2.06257137e+00 -5.99415314e-02 -1.31762611e+00  1.21615386e+00
 -1.60218334e+00  1.76261295e+00 -1.47263234e+00  1.28258464e-01
  7.31539197e-01 -1.12297967e+00  8.59594606e-01 -9.64129324e-01
  1.17766599e+00 -1.10348874e-01 -4.43949975e-01  5.66918326e-01
 -6.59937373e-01  6.32748117e-01 -6.43052514e-01  2.03159683e-01]","[0.58071407 0.71557554 0.84226332 0.94285745 0.9898637  0.61320254
 0.14157538 0.11189715 0.14926622 0.22711919 0.32887087 0.44934894]"
1163,lasvegas,negative,"[-9.88372066e+02 -1.04231545e+02  6.18099853e+01 -1.43761604e+01
 -3.83948147e+00 -1.94796987e+01  3.10402520e+01 -1.63117186e+01
  3.00730678e-01  5.03726537e-01  3.35125471e-01  4.46018893e+00
 -8.97121324e+00  6.41493812e+00 -1.68521931e+00 -4.87129806e-01
  1.31629020e+00 -2.36696241e+00  3.40379441e+00 -3.68050621e+00
  2.03807931e+00  1.77245144e-01 -1.12332821e+00  1.42577563e+00
 -1.39751209e+00  1.81312748e+00 -1.54874619e+00  1.62445691e-01
  9.14690305e-01 -9.01739718e-01  7.93807610e-01 -1.12057178e+00
  1.06531627e+00 -2.29505131e-01 -4.98773399e-01  8.00052525e-01
 -3.63022064e-01  6.37238099e-01 -5.27199499e-01  2.69770899e-01]","[0.64732425 0.78403828 0.90260672 0.99026386 0.92692324 0.32223076
 0.11304671 0.12247928 0.18078574 0.27188621 0.38439279 0.51034362]"
1164,lasvegas,negative,"[-6.35451261e+02  3.61089150e+00 -2.69094766e+00  2.09734291e-01
  6.71778684e-01 -1.30261249e+00 -2.59479218e-01  1.20947716e-01
 -7.90546087e-01  4.99341495e-03 -6.41896678e-03 -4.59350153e-01
  2.20062003e-01  7.60903426e-02 -4.27240495e-01  1.32083846e-01
 -1.58791792e-02 -3.85914823e-01  8.87157524e-02  3.55228916e-02
 -2.64887939e-01  7.08864951e-02 -2.98078298e-03 -1.36031215e-01
  1.31676681e-01 -2.68012591e-02 -1.13705669e-01  1.25516241e-01
 -9.66383939e-02 -1.19683726e-01  1.63463077e-01 -3.81068832e-02
 -1.13532873e-01  9.16944743e-02 -3.37329506e-02 -7.34689745e-02
 -3.37401933e-03 -7.85896417e-02 -1.04834289e-02 -2.76122312e-02]","[0.61248034 0.74689818 0.86181366 0.95666389 0.96620555 0.475417
 0.14066083 0.13842446 0.18445696 0.26571224 0.36503565 0.48261068]"
1165,lasvegas,negative,"[-6.38232403e+02  9.79084529e+00 -8.35642138e+00 -4.72612208e-01
  2.59589832e+00 -3.45383333e+00 -8.90166387e-01  1.51103218e-01
 -1.89004262e+00  1.60976016e-01  6.68617551e-02 -2.06803005e+00
  1.54633337e-01  1.24541059e-02 -1.43808490e+00  8.15234330e-02
  1.50586571e-01 -1.36713204e+00 -6.59833484e-02  5.84293985e-02
 -7.23631683e-01 -1.52742532e-01 -5.63195078e-02 -6.08394276e-01
 -1.23350759e-01 -4.11670414e-01 -4.27124025e-01 -1.64922613e-02
 -4.24582355e-01 -5.59151804e-01  9.24597087e-02 -2.86626234e-01
 -3.49624431e-01  6.96805076e-02 -2.05563005e-01 -2.56921837e-01
  1.73052329e-01 -1.95352606e-01 -3.31905142e-01 -9.05614249e-02]","[0.64123669 0.76654386 0.87927238 0.95960388 0.90858951 0.35720164
 0.15711014 0.16606709 0.21981793 0.29924047 0.40061577 0.51416501]"
1166,lasvegas,negative,"[-9.88355433e+02 -1.04003780e+02  6.19750328e+01 -1.43171435e+01
 -3.93884126e+00 -1.96968649e+01  3.10341103e+01 -1.59977253e+01
  2.29603949e-01  4.80396574e-01  3.44307129e-01  4.59370035e+00
 -8.87328664e+00  6.36168113e+00 -1.97362783e+00 -7.31827993e-01
  1.42794665e+00 -2.20076101e+00  3.61328577e+00 -3.61420079e+00
  2.00250947e+00  7.92413698e-02 -1.26671319e+00  1.25821750e+00
 -1.55911853e+00  1.85482061e+00 -1.58036851e+00  4.85499548e-02
  9.89305430e-01 -9.38348680e-01  8.51361681e-01 -8.49241288e-01
  1.17474920e+00 -2.76001978e-01 -4.12691275e-01  8.51568779e-01
 -4.55442102e-01  5.78416663e-01 -6.25899892e-01  9.12905035e-02]","[0.64472439 0.78223103 0.89991793 0.98784696 0.9356876  0.33361102
 0.11365333 0.12283678 0.18042225 0.2717114  0.38379152 0.51041342]"
1167,lasvegas,negative,"[-6.48981739e+02  2.29523221e+00 -1.39877807e+00 -2.75937032e-01
  3.61542745e-01 -7.00792322e-01 -1.75974833e-01 -2.66674595e-02
 -4.49178652e-01 -9.83635110e-02  1.61812693e-01 -2.08125903e-01
  2.79100656e-02  1.39032197e-02 -6.54133040e-02  2.41319335e-02
 -7.18282305e-02 -2.85062783e-01 -1.79079229e-02 -1.11012730e-01
 -1.71782846e-01  2.01511261e-02  7.58905885e-02 -9.94216649e-02
  1.30836582e-02 -4.23090628e-02 -5.81581659e-02  2.23825487e-02
  3.39519036e-02 -6.94198410e-02  8.87431518e-03 -1.81400572e-02
 -9.18297803e-03  7.27532490e-03 -3.00590566e-02 -6.13892787e-02
  4.79396446e-02  2.73335468e-02  1.82733993e-03 -5.23025090e-04]","[0.59562313 0.72963756 0.85373547 0.950467   0.9791765  0.53083528
 0.13963667 0.12817236 0.16914729 0.24687711 0.34858373 0.46577511]"
1168,lasvegas,negative,"[-6.08217413e+02  1.17908039e+01 -4.10346355e+00 -1.61576839e+00
  1.37019445e+00 -1.44630367e+00 -1.14882333e+00 -5.22008020e-01
 -1.18643124e+00 -4.86655055e-01 -5.00720110e-01 -7.13263527e-01
 -1.35479953e-01 -6.49535369e-01 -6.56818057e-01  3.91000789e-02
 -9.03202684e-01 -1.21181828e+00 -2.14082606e-01 -6.72107435e-01
 -9.91038035e-01 -2.08687440e-01 -4.58600676e-01 -5.35334748e-01
  2.03716512e-02 -4.98420499e-01 -5.80109473e-01  1.31798681e-02
 -4.38855673e-01 -4.88070849e-01 -8.42631394e-03 -5.55981553e-01
 -6.52323569e-01  6.53265017e-02  2.26435280e-01  5.37089697e-01
  1.00607326e+00  8.49003953e-01  7.70102671e-01  6.44411651e-01]","[0.58120198 0.71358608 0.82534706 0.90860973 0.94256806 0.56889536
 0.1786853  0.15165322 0.1795341  0.25824412 0.34609291 0.45217237]"
1169,lasvegas,negative,"[-9.88288520e+02 -1.04088760e+02  6.17542371e+01 -1.44749504e+01
 -3.92874555e+00 -1.93609536e+01  3.12022475e+01 -1.62306681e+01
  4.56397516e-01  8.04382417e-01  5.12606099e-01  4.62735055e+00
 -8.94093210e+00  6.51362015e+00 -1.95854358e+00 -6.16009809e-01
  1.39293387e+00 -2.24145098e+00  3.52118757e+00 -3.48617970e+00
  2.01903260e+00 -8.72236979e-02 -1.32886544e+00  1.17279147e+00
 -1.63908726e+00  1.87256009e+00 -1.45748548e+00  1.11597585e-01
  7.08745337e-01 -1.17745739e+00  7.40657249e-01 -1.06918793e+00
  8.49208233e-01 -4.28689709e-01 -6.71903902e-01  7.43097676e-01
 -4.13553389e-01  7.09688376e-01 -5.64573302e-01  2.78913579e-01]","[0.64683199 0.77973772 0.90357316 0.98598174 0.94056735 0.34808488
 0.11451088 0.12196166 0.17861001 0.26867679 0.37998424 0.50977411]"
1170,lasvegas,negative,"[-4.40489098e+02  7.01189722e+01 -3.13154441e+01  5.72519248e+00
  1.71692090e+01 -1.56040015e+01 -2.86874534e+00  2.81578693e+00
 -1.21005316e+01 -1.30962391e+00  2.14530404e+00 -5.19529374e+00
  2.04511328e+00 -1.31038893e+00 -7.06146897e+00  2.76956163e+00
 -6.59949619e-01 -8.07842232e+00  1.21852042e+00  9.78244254e-01
 -5.88112771e+00 -2.30882728e-01  6.02897035e-01 -3.41271237e+00
 -1.61857404e-01 -5.62617180e-01 -2.45377252e+00  7.57933456e-01
 -7.18762078e-01 -2.52489737e+00  4.65593009e-01 -9.80029574e-01
 -2.54489377e+00 -1.71132501e-01 -9.70310266e-01 -1.35561885e+00
  5.03707234e-01 -1.37670554e+00 -1.63567448e+00  7.28192169e-01]","[0.65543446 0.754581   0.81249564 0.82927303 0.72841951 0.37076099
 0.3233586  0.35747908 0.39133534 0.39993685 0.44210866 0.54288891]"
1171,lasvegas,negative,"[-4.18082208e+02  6.99731319e+01 -3.04156004e+01  8.00114904e+00
  1.87471246e+01 -1.50720930e+01 -4.73293888e+00  1.44976889e+00
 -1.19933695e+01 -9.32847846e-01  1.81021102e+00 -6.30128136e+00
  1.50405100e+00  2.69481544e-01 -6.14847217e+00  1.56393674e+00
 -1.12261833e+00 -7.34809718e+00  8.27406991e-01  2.01909663e-01
 -6.10320194e+00 -1.27362735e-01  5.10145924e-01 -4.10700657e+00
 -4.82743772e-01 -2.11051869e-01 -2.72186489e+00 -1.21788636e-02
 -4.59729244e-01 -2.02175172e+00  3.93481395e-02 -9.94535401e-01
 -2.10902381e+00 -3.79367213e-01 -1.25315696e+00 -1.45312025e+00
  1.92497903e-01 -1.29887368e+00 -1.49060230e+00  1.80054660e-01]","[0.58940202 0.67765327 0.76345458 0.79540493 0.77058052 0.5148691
 0.36991958 0.40792415 0.44087314 0.43176547 0.43825657 0.50968146]"
1172,lasvegas,negative,"[-5.57129058e+02  9.58661404e+00 -2.90556130e+00 -1.65460881e-01
  2.41455233e+00 -7.84388044e-01 -1.00689482e+00 -5.04682705e-01
 -1.52943966e+00 -5.80387012e-01  1.99043885e-01 -5.34268626e-01
 -2.09080934e-01  1.79503476e-01 -2.24904935e-01 -8.83911985e-02
 -1.20087895e-01 -5.09185507e-01 -2.70518271e-01 -1.48408037e-01
 -3.66236260e-01 -2.33799657e-01 -2.82286199e-01 -5.05872789e-01
 -2.55371165e-01 -7.13648920e-02 -1.86126990e-01 -1.06120466e-01
 -6.79339281e-02 -1.78781756e-01 -1.36761531e-01 -1.35049440e-01
 -1.65528608e-01 -6.57730680e-02 -9.78315433e-02 -1.32488265e-01
 -3.03897542e-02 -1.37889766e-01 -2.08943981e-01 -2.76621396e-02]","[0.58988161 0.71415081 0.8358405  0.92478164 0.95960017 0.56662346
 0.16050302 0.14470115 0.18202873 0.25220537 0.35197205 0.46867427]"
1173,lasvegas,negative,"[-9.88264730e+02 -1.04018349e+02  6.18803888e+01 -1.44473026e+01
 -4.00273150e+00 -1.94940153e+01  3.10356097e+01 -1.60268756e+01
  5.94861551e-01  7.33092013e-01  4.27738274e-01  4.82642112e+00
 -8.84171781e+00  6.45750565e+00 -1.85987269e+00 -7.45486903e-01
  1.31085559e+00 -2.44896916e+00  3.47701039e+00 -3.70064300e+00
  1.80937454e+00  1.99065412e-02 -1.22981526e+00  1.19525811e+00
 -1.45959409e+00  2.02256491e+00 -1.43998949e+00  1.27385569e-01
  7.77152843e-01 -1.22083867e+00  8.27328680e-01 -9.99042138e-01
  1.20144517e+00 -2.68896531e-01 -5.98375751e-01  6.01879987e-01
 -5.00042771e-01  5.52918258e-01 -5.75087147e-01  1.23493991e-01]","[0.65509464 0.79068758 0.90564752 0.98976831 0.92876841 0.31737237
 0.11285526 0.12371444 0.18376116 0.27574215 0.38940436 0.51524352]"
1174,lasvegas,negative,"[-9.88076852e+02 -1.04036534e+02  6.17533121e+01 -1.44992702e+01
 -3.90372244e+00 -1.96361745e+01  3.09185435e+01 -1.61250982e+01
  2.89896990e-01  6.95967050e-01  4.94669346e-01  4.62453495e+00
 -8.97717384e+00  6.41284646e+00 -1.74957540e+00 -6.25178220e-01
  1.33197380e+00 -2.44026431e+00  3.45010574e+00 -3.60452357e+00
  1.85643530e+00  5.29415499e-02 -1.27571580e+00  1.12080482e+00
 -1.65926161e+00  1.96658547e+00 -1.38167086e+00  1.14298143e-01
  9.78953945e-01 -1.05476721e+00  8.29243820e-01 -1.10742112e+00
  1.08067887e+00 -3.47410437e-01 -6.18970092e-01  6.15668676e-01
 -5.33291036e-01  4.95824004e-01 -7.30365160e-01  2.19269952e-01]","[0.61965978 0.75389121 0.87545519 0.96755673 0.97792495 0.4578771
 0.12134799 0.11686847 0.16631132 0.25198555 0.3586031  0.48119081]"
1175,lasvegas,negative,"[-9.88055338e+02 -1.03809315e+02  6.19796599e+01 -1.42776088e+01
 -3.89670044e+00 -1.96390518e+01  3.08231518e+01 -1.62404946e+01
  2.62427834e-01  6.72942606e-01  4.02100580e-01  4.63035130e+00
 -8.80180698e+00  6.53269506e+00 -1.70418089e+00 -6.83793438e-01
  1.35873601e+00 -2.43145814e+00  3.47343931e+00 -3.72733080e+00
  1.89239724e+00  7.30650049e-02 -1.04513952e+00  1.45008838e+00
 -1.47564550e+00  1.93617572e+00 -1.34588304e+00  2.51430575e-01
  9.55279953e-01 -1.04812461e+00  7.33549846e-01 -1.17905098e+00
  9.84491961e-01 -3.41445760e-01 -6.43801170e-01  7.43084301e-01
 -5.38266477e-01  5.57421667e-01 -7.80815084e-01  1.83029149e-03]","[0.64165794 0.7768756  0.89564041 0.98600427 0.94179561 0.34617167
 0.11437754 0.12170992 0.17950843 0.2700797  0.38097171 0.50825776]"
1176,lasvegas,negative,"[-9.88389554e+02 -1.04187172e+02  6.19124644e+01 -1.45489677e+01
 -3.98475387e+00 -1.97054377e+01  3.09343706e+01 -1.60137047e+01
  3.81434854e-01  8.32950180e-01  3.11988869e-01  4.54035044e+00
 -8.84085948e+00  6.31728414e+00 -2.01584081e+00 -5.52573576e-01
  1.49071255e+00 -2.29201281e+00  3.68971418e+00 -3.66561440e+00
  1.92198385e+00  2.20325242e-01 -1.09302714e+00  1.37220132e+00
 -1.58892932e+00  1.80819456e+00 -1.51613581e+00  1.26093152e-01
  9.52492208e-01 -1.00314537e+00  8.41078303e-01 -9.64859038e-01
  9.91569157e-01 -4.13854062e-01 -5.25065377e-01  6.65891642e-01
 -4.64895454e-01  7.94057377e-01 -5.71109748e-01  1.39228360e-01]","[0.60762187 0.74272908 0.86484237 0.96158163 0.981245   0.49472646
 0.1240448  0.11511481 0.1614905  0.24639464 0.35207092 0.47441889]"
1177,lasvegas,negative,"[-9.81896351e+02 -1.01041073e+02  5.86050462e+01 -1.46311831e+01
 -1.59275071e+00 -1.99358730e+01  2.94202502e+01 -1.63552744e+01
  1.30401504e+00  7.90784280e-01 -8.91281878e-01  4.31598088e+00
 -7.72083574e+00  6.31248185e+00 -2.90459992e+00 -6.40392844e-01
  1.85108299e+00 -2.40770282e+00  2.99614602e+00 -3.71722697e+00
  2.15374639e+00 -1.41429813e-01 -1.51933815e+00  1.48019198e+00
 -1.29872910e+00  1.76383493e+00 -1.68726070e+00  1.85167601e-01
  9.69634653e-01 -1.13122359e+00  8.47561255e-01 -9.88369105e-01
  1.02388912e+00 -2.74342065e-01 -3.06969245e-01  9.17845470e-01
 -7.55309340e-01  3.24244069e-01 -4.41717844e-01  1.62819101e-01]","[0.56175632 0.69886652 0.82591024 0.9287641  0.99055734 0.71302982
 0.17297969 0.11838034 0.14909701 0.22090426 0.31754084 0.43380008]"
1178,lasvegas,negative,"[-5.03398389e+02  2.69174726e+01 -2.32954986e+01 -1.13725603e+00
  5.74841172e+00 -1.04403447e+01 -2.83057255e+00 -7.08055524e-02
 -7.16685980e+00 -1.40912026e-02  7.24425676e-01 -5.41141085e+00
 -3.53204021e-02  9.46408568e-01 -3.77154504e+00 -2.33815946e-01
 -1.04319878e-01 -3.87723354e+00 -4.25639487e-01  5.19490269e-01
 -2.62593899e+00 -7.53207811e-01 -5.73608714e-02 -1.83255511e+00
 -5.17100160e-01 -6.58659753e-01 -1.62282460e+00 -6.08207676e-02
 -6.36305163e-01 -1.27316073e+00  6.40001589e-01  6.62851499e-02
 -9.72039607e-01  8.14247731e-02 -5.67217710e-01 -1.02463789e+00
  9.53108296e-02 -3.18387267e-01 -3.22624046e-01  6.72346272e-01]","[0.53571859 0.6519424  0.75291742 0.83918568 0.88695784 0.65188934
 0.27101611 0.24653226 0.2774174  0.32718797 0.36881478 0.42723768]"
1179,lasvegas,negative,"[-9.88277960e+02 -1.04145744e+02  6.16752103e+01 -1.43373433e+01
 -3.99432819e+00 -1.97780500e+01  3.10216052e+01 -1.62226377e+01
  3.41345395e-01  7.97688554e-01  4.34139549e-01  4.81060416e+00
 -8.73768432e+00  6.61204317e+00 -1.54895621e+00 -6.14248262e-01
  1.29507965e+00 -2.31883879e+00  3.60899417e+00 -3.67548678e+00
  1.98863696e+00  1.17902014e-01 -1.27493657e+00  1.25492733e+00
 -1.57723175e+00  1.77022703e+00 -1.42420634e+00  3.97848152e-01
  1.04789527e+00 -9.94276539e-01  7.99684669e-01 -1.01329828e+00
  1.19150181e+00 -1.47307468e-01 -3.60315740e-01  6.93839526e-01
 -5.06490001e-01  5.97886287e-01 -7.08656769e-01  3.06370751e-01]","[0.65105864 0.78570171 0.90534458 0.98871001 0.93113116 0.32348345
 0.11330195 0.1231817  0.18320543 0.27561859 0.38761673 0.51586137]"
1180,lasvegas,negative,"[-5.36804865e+02  2.05591556e+01 -5.00436715e+00  5.06129224e-01
  7.11162666e+00  4.71260310e-01 -3.43394915e+00 -3.60637260e+00
 -2.06047368e+00  9.87227461e-01 -1.37004267e+00 -4.01744872e+00
 -5.83013011e-01  1.72744712e-01 -1.83804027e+00  4.74040540e-01
  1.17456440e+00 -1.90656345e+00 -1.38414957e+00  7.00998786e-01
 -3.41037275e-01 -1.12633393e+00 -3.60447586e-01 -2.93202288e-01
 -5.33201129e-01 -4.77274174e-01 -4.97772074e-01 -5.17678472e-01
 -5.83173421e-01 -4.73226349e-01 -2.11644609e-01 -4.07045356e-01
 -5.80586205e-01 -2.44231307e-01 -1.77740472e-01 -4.49446590e-01
 -4.06764316e-01 -2.21810432e-01 -2.23107988e-01 -2.82554426e-01]","[0.67022388 0.76992043 0.84551997 0.90406242 0.74081516 0.26230064
 0.20406967 0.21975408 0.27012695 0.35098484 0.44844772 0.55683232]"
