,city,class,mfcc,chroma
1553,ny 7,negative,"[-6.24217521e+02  2.28179269e+01 -1.77900957e+01 -6.69766721e+00
 -2.32171827e-01 -9.74187239e+00 -4.75871648e+00 -1.62122325e+00
 -4.58231060e+00 -2.71336369e+00  2.14040333e-01 -2.54029288e+00
 -1.20732159e+00  5.52752750e-01  5.84585114e-02 -3.66177227e-01
  1.17180177e+00  1.72883745e+00  1.43187176e+00 -9.36016269e-02
  1.02664882e+00  6.03175981e-01 -4.75519088e-01  7.68396144e-02
  5.55824997e-01 -3.23308589e-01  5.83044111e-02 -3.72899796e-01
 -6.10803185e-01 -1.73397402e-01 -3.70555978e-01 -1.05621776e+00
  1.79531544e-01  3.99667242e-01 -4.24915388e-01  7.98704454e-02
  4.81770777e-01 -3.34167731e-01 -4.63241236e-01 -1.98025440e-01]","[0.62744709 0.70190785 0.80708938 0.89271959 0.94424712 0.75442003
 0.3717019  0.34135754 0.35464895 0.39632134 0.46336892 0.54953732]"
1554,ny 7,negative,"[-6.24217521e+02  2.28179269e+01 -1.77900957e+01 -6.69766721e+00
 -2.32171827e-01 -9.74187239e+00 -4.75871648e+00 -1.62122325e+00
 -4.58231060e+00 -2.71336369e+00  2.14040333e-01 -2.54029288e+00
 -1.20732159e+00  5.52752750e-01  5.84585114e-02 -3.66177227e-01
  1.17180177e+00  1.72883745e+00  1.43187176e+00 -9.36016269e-02
  1.02664882e+00  6.03175981e-01 -4.75519088e-01  7.68396144e-02
  5.55824997e-01 -3.23308589e-01  5.83044111e-02 -3.72899796e-01
 -6.10803185e-01 -1.73397402e-01 -3.70555978e-01 -1.05621776e+00
  1.79531544e-01  3.99667242e-01 -4.24915388e-01  7.98704454e-02
  4.81770777e-01 -3.34167731e-01 -4.63241236e-01 -1.98025440e-01]","[0.62744709 0.70190785 0.80708938 0.89271959 0.94424712 0.75442003
 0.3717019  0.34135754 0.35464895 0.39632134 0.46336892 0.54953732]"
1555,ny 7,negative,"[-4.80854927e+02  7.61625912e+01 -6.30519062e+01 -2.07069351e+01
 -1.65344123e+00 -3.39057955e+01 -1.63870399e+01 -4.07624914e+00
 -1.63469479e+01 -7.29363782e+00 -2.49028308e-01 -8.48635211e+00
 -4.28075829e+00  2.55301576e+00 -2.60886054e-01 -2.99370430e-01
  2.18118089e+00  4.95658971e+00  4.04679124e+00 -4.75320371e-01
  2.68474602e+00  3.65462528e+00 -1.98084340e+00 -1.88092185e-01
  1.98664179e+00 -6.63539629e-01 -2.71529108e-01 -8.29597124e-01
 -2.42037744e+00 -2.46607577e-01 -1.11758956e+00 -3.39727291e+00
  9.86931052e-01  2.39842524e+00 -1.42915313e+00  2.07817808e-01
  1.40139423e+00 -1.63081883e+00 -1.45842595e+00  2.30414088e-01]","[0.57631104 0.66179533 0.77216244 0.82778284 0.78981744 0.58075174
 0.52873199 0.53424793 0.51227828 0.53048394 0.57041241 0.60060991]"
1556,ny 7,negative,"[-4.80854927e+02  7.61625912e+01 -6.30519062e+01 -2.07069351e+01
 -1.65344123e+00 -3.39057955e+01 -1.63870399e+01 -4.07624914e+00
 -1.63469479e+01 -7.29363782e+00 -2.49028308e-01 -8.48635211e+00
 -4.28075829e+00  2.55301576e+00 -2.60886054e-01 -2.99370430e-01
  2.18118089e+00  4.95658971e+00  4.04679124e+00 -4.75320371e-01
  2.68474602e+00  3.65462528e+00 -1.98084340e+00 -1.88092185e-01
  1.98664179e+00 -6.63539629e-01 -2.71529108e-01 -8.29597124e-01
 -2.42037744e+00 -2.46607577e-01 -1.11758956e+00 -3.39727291e+00
  9.86931052e-01  2.39842524e+00 -1.42915313e+00  2.07817808e-01
  1.40139423e+00 -1.63081883e+00 -1.45842595e+00  2.30414088e-01]","[0.57631104 0.66179533 0.77216244 0.82778284 0.78981744 0.58075174
 0.52873199 0.53424793 0.51227828 0.53048394 0.57041241 0.60060991]"
1557,ny 7,negative,"[-5.90962056e+02  5.58925121e+01 -3.72886498e+01 -1.91314086e+01
 -2.80007334e-01 -2.20686256e+01 -1.01057522e+01 -6.56240923e+00
 -1.22460597e+01 -7.33918260e+00  1.69025695e+00 -7.37234627e+00
 -3.30913319e+00  1.95213687e+00  1.93365949e+00 -1.91551195e+00
  2.07843265e+00  3.42531695e+00  2.33469689e+00 -1.00800591e+00
  2.34395451e+00  2.31440658e+00 -3.09632613e-01  1.49499089e-01
  1.16845861e+00 -3.18904109e-01 -4.23587539e-01 -1.45081403e+00
 -1.71004856e+00  3.34623868e-01 -1.06032079e+00 -2.24801505e+00
  7.69335759e-01  1.06591260e+00 -1.43867107e+00  5.41220696e-01
  1.25369839e+00 -8.76380047e-01 -7.80691590e-01  5.64621334e-01]","[0.63689409 0.73252317 0.83950845 0.8977161  0.81752044 0.50441312
 0.44375519 0.45262552 0.46932398 0.50524786 0.55473936 0.60214264]"
1558,ny 7,negative,"[-5.90962056e+02  5.58925121e+01 -3.72886498e+01 -1.91314086e+01
 -2.80007334e-01 -2.20686256e+01 -1.01057522e+01 -6.56240923e+00
 -1.22460597e+01 -7.33918260e+00  1.69025695e+00 -7.37234627e+00
 -3.30913319e+00  1.95213687e+00  1.93365949e+00 -1.91551195e+00
  2.07843265e+00  3.42531695e+00  2.33469689e+00 -1.00800591e+00
  2.34395451e+00  2.31440658e+00 -3.09632613e-01  1.49499089e-01
  1.16845861e+00 -3.18904109e-01 -4.23587539e-01 -1.45081403e+00
 -1.71004856e+00  3.34623868e-01 -1.06032079e+00 -2.24801505e+00
  7.69335759e-01  1.06591260e+00 -1.43867107e+00  5.41220696e-01
  1.25369839e+00 -8.76380047e-01 -7.80691590e-01  5.64621334e-01]","[0.63689409 0.73252317 0.83950845 0.8977161  0.81752044 0.50441312
 0.44375519 0.45262552 0.46932398 0.50524786 0.55473936 0.60214264]"
1559,ny 7,negative,"[-5.29179729e+02  7.32684659e+01 -4.94024782e+01 -1.90901081e+01
 -9.47600908e-01 -2.79340675e+01 -1.45481633e+01 -4.73617170e+00
 -1.62050270e+01 -8.67687323e+00 -4.14685052e-01 -7.55272391e+00
 -4.67767665e+00  2.23570758e+00  8.10337822e-01 -4.42707209e-01
  2.26930724e+00  4.39793987e+00  2.66155637e+00 -2.98798356e-01
  3.14091448e+00  2.73339241e+00 -1.93438008e+00 -1.21938925e-01
  1.63563782e+00 -8.30853307e-01 -2.91239999e-01 -7.82586345e-01
 -1.57477253e+00  1.01779105e-01 -1.17471368e+00 -2.68280150e+00
  9.48946617e-01  9.64357838e-01 -1.63569359e+00  2.88255788e-01
  1.08796578e+00 -9.68688814e-01 -4.35112907e-01  6.27431252e-01]","[0.63195114 0.71011379 0.78593712 0.84336657 0.80851945 0.56914186
 0.50209092 0.50019374 0.48539478 0.53617345 0.58678194 0.62581081]"
1560,ny 7,negative,"[-5.29179729e+02  7.32684659e+01 -4.94024782e+01 -1.90901081e+01
 -9.47600908e-01 -2.79340675e+01 -1.45481633e+01 -4.73617170e+00
 -1.62050270e+01 -8.67687323e+00 -4.14685052e-01 -7.55272391e+00
 -4.67767665e+00  2.23570758e+00  8.10337822e-01 -4.42707209e-01
  2.26930724e+00  4.39793987e+00  2.66155637e+00 -2.98798356e-01
  3.14091448e+00  2.73339241e+00 -1.93438008e+00 -1.21938925e-01
  1.63563782e+00 -8.30853307e-01 -2.91239999e-01 -7.82586345e-01
 -1.57477253e+00  1.01779105e-01 -1.17471368e+00 -2.68280150e+00
  9.48946617e-01  9.64357838e-01 -1.63569359e+00  2.88255788e-01
  1.08796578e+00 -9.68688814e-01 -4.35112907e-01  6.27431252e-01]","[0.63195114 0.71011379 0.78593712 0.84336657 0.80851945 0.56914186
 0.50209092 0.50019374 0.48539478 0.53617345 0.58678194 0.62581081]"
1561,ny 7,negative,"[-4.24403546e+02  1.05677331e+02 -7.98016663e+01 -3.03180502e+01
 -8.72194449e-01 -4.12037128e+01 -2.20056225e+01 -5.22087010e+00
 -2.08274361e+01 -1.02751831e+01  6.47013080e-01 -8.71443005e+00
 -4.80470354e+00  3.91716532e+00  1.53058078e+00 -1.36427346e-01
  1.41567016e+00  5.78762166e+00  4.69601574e+00 -1.22108807e+00
  3.30499030e+00  4.35419313e+00 -2.44555311e+00  4.92332272e-01
  2.62436589e+00 -9.08410316e-01  6.74424953e-01 -1.68586250e-01
 -2.84941200e+00  7.41038049e-01 -3.24355634e-01 -4.30062247e+00
  8.20107262e-01  1.84034319e+00 -3.47221467e+00 -5.92028107e-01
  1.67087583e+00 -1.85743309e+00 -1.45958998e+00  1.01397516e+00]","[0.58902214 0.65006591 0.74316818 0.77933242 0.75210666 0.61735522
 0.55413235 0.5530739  0.55095802 0.56371664 0.58909633 0.63055623]"
1562,ny 7,negative,"[-4.24403546e+02  1.05677331e+02 -7.98016663e+01 -3.03180502e+01
 -8.72194449e-01 -4.12037128e+01 -2.20056225e+01 -5.22087010e+00
 -2.08274361e+01 -1.02751831e+01  6.47013080e-01 -8.71443005e+00
 -4.80470354e+00  3.91716532e+00  1.53058078e+00 -1.36427346e-01
  1.41567016e+00  5.78762166e+00  4.69601574e+00 -1.22108807e+00
  3.30499030e+00  4.35419313e+00 -2.44555311e+00  4.92332272e-01
  2.62436589e+00 -9.08410316e-01  6.74424953e-01 -1.68586250e-01
 -2.84941200e+00  7.41038049e-01 -3.24355634e-01 -4.30062247e+00
  8.20107262e-01  1.84034319e+00 -3.47221467e+00 -5.92028107e-01
  1.67087583e+00 -1.85743309e+00 -1.45958998e+00  1.01397516e+00]","[0.58902214 0.65006591 0.74316818 0.77933242 0.75210666 0.61735522
 0.55413235 0.5530739  0.55095802 0.56371664 0.58909633 0.63055623]"
1563,ny 7,negative,"[-9.11546849e+02 -1.06827684e+02 -7.27794602e+00  6.13840686e+00
  2.96413325e+01 -3.04223309e+01  8.51666913e+00 -1.65348559e+01
  1.63711344e+01 -2.36107429e+00 -6.07482827e+00  6.40131129e+00
 -6.22258254e+00  9.51512416e+00 -7.31541207e+00 -4.71462357e+00
  1.65369672e+00 -1.16488859e+00  8.88458260e+00 -3.49595245e+00
  3.55180348e-01 -1.07897748e+00 -2.90684178e+00  2.82342142e+00
 -3.51997430e+00  7.33338115e-02 -1.27801608e+00  7.14185627e-02
  3.30157059e+00 -1.64221164e+00 -4.63037110e-01 -1.15180733e+00
  1.00546040e+00  1.32083650e+00 -2.41606085e+00 -7.76614205e-01
  4.97556461e-01  9.74471786e-02 -3.04548900e-01 -1.09980465e+00]","[0.69814945 0.80867999 0.91313565 0.98798923 0.93758671 0.41003205
 0.23496324 0.25071269 0.30568586 0.38676412 0.47851399 0.5911786 ]"
1564,ny 7,negative,"[-9.11546849e+02 -1.06827684e+02 -7.27794602e+00  6.13840686e+00
  2.96413325e+01 -3.04223309e+01  8.51666913e+00 -1.65348559e+01
  1.63711344e+01 -2.36107429e+00 -6.07482827e+00  6.40131129e+00
 -6.22258254e+00  9.51512416e+00 -7.31541207e+00 -4.71462357e+00
  1.65369672e+00 -1.16488859e+00  8.88458260e+00 -3.49595245e+00
  3.55180348e-01 -1.07897748e+00 -2.90684178e+00  2.82342142e+00
 -3.51997430e+00  7.33338115e-02 -1.27801608e+00  7.14185627e-02
  3.30157059e+00 -1.64221164e+00 -4.63037110e-01 -1.15180733e+00
  1.00546040e+00  1.32083650e+00 -2.41606085e+00 -7.76614205e-01
  4.97556461e-01  9.74471786e-02 -3.04548900e-01 -1.09980465e+00]","[0.69814945 0.80867999 0.91313565 0.98798923 0.93758671 0.41003205
 0.23496324 0.25071269 0.30568586 0.38676412 0.47851399 0.5911786 ]"
1565,ny 7,negative,"[-9.13052378e+02 -1.08580768e+02 -7.95938160e+00  6.07821749e+00
  2.96629043e+01 -3.03146450e+01  8.76417566e+00 -1.63207897e+01
  1.64540626e+01 -2.33101875e+00 -6.19881731e+00  6.72394781e+00
 -5.99466628e+00  9.96258812e+00 -6.73069150e+00 -3.95762505e+00
  2.39601772e+00 -1.20266115e+00  7.90849568e+00 -4.22238948e+00
  5.59085923e-01 -7.03359556e-01 -2.96306923e+00  2.69046195e+00
 -3.58181839e+00  2.10937466e-01 -1.09117290e+00  2.12977062e-01
  3.99910562e+00 -1.05536974e+00 -2.16701898e-01 -1.07299531e+00
  9.82021819e-01  1.67187797e+00 -2.21714613e+00 -6.75820730e-01
  6.80195673e-01  4.48124018e-01  1.80719010e-02 -1.10523644e+00]","[0.70077198 0.80818977 0.91179306 0.98713557 0.94026103 0.41452623
 0.23439854 0.24806195 0.30323326 0.3855744  0.48262749 0.59787271]"
1566,ny 7,negative,"[-9.13052378e+02 -1.08580768e+02 -7.95938160e+00  6.07821749e+00
  2.96629043e+01 -3.03146450e+01  8.76417566e+00 -1.63207897e+01
  1.64540626e+01 -2.33101875e+00 -6.19881731e+00  6.72394781e+00
 -5.99466628e+00  9.96258812e+00 -6.73069150e+00 -3.95762505e+00
  2.39601772e+00 -1.20266115e+00  7.90849568e+00 -4.22238948e+00
  5.59085923e-01 -7.03359556e-01 -2.96306923e+00  2.69046195e+00
 -3.58181839e+00  2.10937466e-01 -1.09117290e+00  2.12977062e-01
  3.99910562e+00 -1.05536974e+00 -2.16701898e-01 -1.07299531e+00
  9.82021819e-01  1.67187797e+00 -2.21714613e+00 -6.75820730e-01
  6.80195673e-01  4.48124018e-01  1.80719010e-02 -1.10523644e+00]","[0.70077198 0.80818977 0.91179306 0.98713557 0.94026103 0.41452623
 0.23439854 0.24806195 0.30323326 0.3855744  0.48262749 0.59787271]"
1567,ny 7,negative,"[-9.13389034e+02 -1.08332949e+02 -6.69999623e+00  7.20271289e+00
  2.93177251e+01 -3.11876712e+01  8.30204388e+00 -1.56292785e+01
  1.71968909e+01 -2.70850173e+00 -6.57345703e+00  6.90103662e+00
 -5.33188283e+00  1.01024690e+01 -6.98124194e+00 -4.17530306e+00
  2.04864818e+00 -1.83702525e+00  7.13966367e+00 -4.59037351e+00
  4.80287452e-01 -8.67631910e-01 -2.99683806e+00  2.68729513e+00
 -3.61963593e+00  3.19678421e-01 -1.50471521e+00 -1.07249012e+00
  2.76533473e+00 -1.04245290e+00  5.67567122e-01 -7.12098055e-01
  4.47214517e-01  9.75334098e-01 -2.41495477e+00 -7.02105910e-01
  4.26891001e-01  2.83942862e-01  3.81737657e-01 -3.85975208e-01]","[0.70308226 0.81210294 0.91411116 0.98802284 0.93759719 0.41056503
 0.23317866 0.24532431 0.29995137 0.38756966 0.48199432 0.59732894]"
1568,ny 7,negative,"[-9.13389034e+02 -1.08332949e+02 -6.69999623e+00  7.20271289e+00
  2.93177251e+01 -3.11876712e+01  8.30204388e+00 -1.56292785e+01
  1.71968909e+01 -2.70850173e+00 -6.57345703e+00  6.90103662e+00
 -5.33188283e+00  1.01024690e+01 -6.98124194e+00 -4.17530306e+00
  2.04864818e+00 -1.83702525e+00  7.13966367e+00 -4.59037351e+00
  4.80287452e-01 -8.67631910e-01 -2.99683806e+00  2.68729513e+00
 -3.61963593e+00  3.19678421e-01 -1.50471521e+00 -1.07249012e+00
  2.76533473e+00 -1.04245290e+00  5.67567122e-01 -7.12098055e-01
  4.47214517e-01  9.75334098e-01 -2.41495477e+00 -7.02105910e-01
  4.26891001e-01  2.83942862e-01  3.81737657e-01 -3.85975208e-01]","[0.70308226 0.81210294 0.91411116 0.98802284 0.93759719 0.41056503
 0.23317866 0.24532431 0.29995137 0.38756966 0.48199432 0.59732894]"
1569,ny 7,negative,"[-5.63891777e+02  4.04094068e+01 -3.61798328e+01 -1.09799753e+01
  1.18436340e+00 -1.93879050e+01 -1.04132848e+01 -8.75118779e-01
 -8.57167859e+00 -4.63830155e+00  8.67566586e-01 -4.95170457e+00
 -3.76473710e+00  2.29880233e+00  3.58932418e-01 -1.65584253e+00
  9.60938052e-01  3.07159803e+00  1.96451566e+00 -1.79935589e-02
  1.40001112e+00  1.93376013e+00 -4.39853675e-01 -2.71418101e-01
  1.02080186e+00  8.42981330e-01  3.85279932e-01 -7.65315532e-01
 -7.15819250e-01  7.97948305e-01 -2.24887365e-01 -1.55611932e+00
  3.44531074e-01  1.46833721e-01 -2.34653079e+00 -1.07982209e+00
  5.94569163e-01 -6.64507298e-01 -6.88012971e-01  7.99798928e-01]","[0.61600834 0.70422445 0.82956593 0.90676443 0.8703897  0.50449267
 0.3721162  0.34728738 0.38975485 0.45192717 0.5242205  0.5857925 ]"
1570,ny 7,negative,"[-5.63891777e+02  4.04094068e+01 -3.61798328e+01 -1.09799753e+01
  1.18436340e+00 -1.93879050e+01 -1.04132848e+01 -8.75118779e-01
 -8.57167859e+00 -4.63830155e+00  8.67566586e-01 -4.95170457e+00
 -3.76473710e+00  2.29880233e+00  3.58932418e-01 -1.65584253e+00
  9.60938052e-01  3.07159803e+00  1.96451566e+00 -1.79935589e-02
  1.40001112e+00  1.93376013e+00 -4.39853675e-01 -2.71418101e-01
  1.02080186e+00  8.42981330e-01  3.85279932e-01 -7.65315532e-01
 -7.15819250e-01  7.97948305e-01 -2.24887365e-01 -1.55611932e+00
  3.44531074e-01  1.46833721e-01 -2.34653079e+00 -1.07982209e+00
  5.94569163e-01 -6.64507298e-01 -6.88012971e-01  7.99798928e-01]","[0.61600834 0.70422445 0.82956593 0.90676443 0.8703897  0.50449267
 0.3721162  0.34728738 0.38975485 0.45192717 0.5242205  0.5857925 ]"
1571,ny 7,negative,"[-5.71182697e+02  4.19087422e+01 -3.32111815e+01 -1.31753780e+01
 -5.66154607e-01 -1.82852647e+01 -1.00337988e+01 -1.55152855e+00
 -9.24708404e+00 -5.19076267e+00  4.91759398e-01 -4.61940717e+00
 -2.67442363e+00  2.74341758e+00  2.00506527e-01 -1.20948086e+00
  1.78002261e+00  3.26581107e+00  1.79597179e+00  1.44062114e-01
  1.60393983e+00  1.75641299e+00 -5.11204000e-01 -1.46565038e-01
  8.31394169e-01  3.01006040e-01  7.04456775e-02 -9.49922033e-01
 -1.39924693e+00 -3.81640872e-01 -1.18442079e+00 -1.81625250e+00
  8.43849866e-01  1.39678043e+00 -5.32652722e-01  4.15049373e-01
  1.24944074e+00 -5.32141222e-01 -9.44224013e-01  9.44971967e-02]","[0.65026533 0.75133868 0.84914219 0.90172151 0.8298216  0.48425313
 0.4040373  0.40607347 0.42608716 0.47836047 0.54936358 0.61565579]"
1572,ny 7,negative,"[-5.71182697e+02  4.19087422e+01 -3.32111815e+01 -1.31753780e+01
 -5.66154607e-01 -1.82852647e+01 -1.00337988e+01 -1.55152855e+00
 -9.24708404e+00 -5.19076267e+00  4.91759398e-01 -4.61940717e+00
 -2.67442363e+00  2.74341758e+00  2.00506527e-01 -1.20948086e+00
  1.78002261e+00  3.26581107e+00  1.79597179e+00  1.44062114e-01
  1.60393983e+00  1.75641299e+00 -5.11204000e-01 -1.46565038e-01
  8.31394169e-01  3.01006040e-01  7.04456775e-02 -9.49922033e-01
 -1.39924693e+00 -3.81640872e-01 -1.18442079e+00 -1.81625250e+00
  8.43849866e-01  1.39678043e+00 -5.32652722e-01  4.15049373e-01
  1.24944074e+00 -5.32141222e-01 -9.44224013e-01  9.44971967e-02]","[0.65026533 0.75133868 0.84914219 0.90172151 0.8298216  0.48425313
 0.4040373  0.40607347 0.42608716 0.47836047 0.54936358 0.61565579]"
1573,ny 7,negative,"[-4.53247414e+02  1.09119624e+02 -9.61455835e+01 -3.18399085e+01
  1.11884275e+00 -5.05864697e+01 -2.45714862e+01 -2.10698913e+00
 -2.24190384e+01 -1.16286811e+01  3.49609639e+00 -1.17678242e+01
 -7.97929039e+00  5.71145748e+00  7.55334218e-01 -3.73121840e+00
  2.85297848e+00  6.84971060e+00  4.73867488e+00 -4.78999809e-01
  3.60545981e+00  4.54740235e+00 -1.62389855e+00 -9.51396088e-01
  2.86323178e+00  1.88688065e+00  1.31891917e+00 -1.34953282e+00
 -1.37333077e+00  1.64014224e+00 -1.29701430e+00 -4.11705374e+00
  1.75158622e+00  9.28347306e-01 -5.52945407e+00 -2.31208991e+00
  1.03850066e+00 -2.80008650e+00 -2.89490703e+00  2.47450990e-01]","[0.50025122 0.58283676 0.73165108 0.77260454 0.74848498 0.6427764
 0.60397782 0.53921731 0.52503826 0.56253484 0.57912858 0.58484203]"
1574,ny 7,negative,"[-4.53247414e+02  1.09119624e+02 -9.61455835e+01 -3.18399085e+01
  1.11884275e+00 -5.05864697e+01 -2.45714862e+01 -2.10698913e+00
 -2.24190384e+01 -1.16286811e+01  3.49609639e+00 -1.17678242e+01
 -7.97929039e+00  5.71145748e+00  7.55334218e-01 -3.73121840e+00
  2.85297848e+00  6.84971060e+00  4.73867488e+00 -4.78999809e-01
  3.60545981e+00  4.54740235e+00 -1.62389855e+00 -9.51396088e-01
  2.86323178e+00  1.88688065e+00  1.31891917e+00 -1.34953282e+00
 -1.37333077e+00  1.64014224e+00 -1.29701430e+00 -4.11705374e+00
  1.75158622e+00  9.28347306e-01 -5.52945407e+00 -2.31208991e+00
  1.03850066e+00 -2.80008650e+00 -2.89490703e+00  2.47450990e-01]","[0.50025122 0.58283676 0.73165108 0.77260454 0.74848498 0.6427764
 0.60397782 0.53921731 0.52503826 0.56253484 0.57912858 0.58484203]"
1575,ny 7,negative,"[-6.37274088e+02  2.36659877e+01 -1.81230294e+01 -8.32385803e+00
 -4.68543359e-02 -1.16928984e+01 -4.29947627e+00 -1.81834169e+00
 -4.38943799e+00 -3.39858484e+00  7.03594615e-01 -3.18195379e+00
 -5.74437830e-01  4.49561196e-01  9.28483048e-01 -4.33609421e-01
  1.47622850e+00  1.54326107e+00  1.70348456e+00 -4.49572973e-01
  1.27519176e+00  1.03885198e+00 -2.69039660e-01 -3.32527186e-01
  8.18739875e-01 -2.87905374e-01 -2.07661281e-01 -4.95832959e-01
 -8.68917477e-01 -4.48251794e-01 -5.23333023e-01 -1.08943496e+00
  1.25639272e-01  4.77092886e-01 -6.14287533e-01 -1.01194885e-01
  2.39501544e-01 -4.74239428e-01 -3.81599184e-01  3.13023483e-01]","[0.67135789 0.7593155  0.86960004 0.94224624 0.90305381 0.47614321
 0.32778447 0.348643   0.38191876 0.44202252 0.52296386 0.60771878]"
1576,ny 7,negative,"[-6.37274088e+02  2.36659877e+01 -1.81230294e+01 -8.32385803e+00
 -4.68543359e-02 -1.16928984e+01 -4.29947627e+00 -1.81834169e+00
 -4.38943799e+00 -3.39858484e+00  7.03594615e-01 -3.18195379e+00
 -5.74437830e-01  4.49561196e-01  9.28483048e-01 -4.33609421e-01
  1.47622850e+00  1.54326107e+00  1.70348456e+00 -4.49572973e-01
  1.27519176e+00  1.03885198e+00 -2.69039660e-01 -3.32527186e-01
  8.18739875e-01 -2.87905374e-01 -2.07661281e-01 -4.95832959e-01
 -8.68917477e-01 -4.48251794e-01 -5.23333023e-01 -1.08943496e+00
  1.25639272e-01  4.77092886e-01 -6.14287533e-01 -1.01194885e-01
  2.39501544e-01 -4.74239428e-01 -3.81599184e-01  3.13023483e-01]","[0.67135789 0.7593155  0.86960004 0.94224624 0.90305381 0.47614321
 0.32778447 0.348643   0.38191876 0.44202252 0.52296386 0.60771878]"
1577,ny 7,negative,"[-7.62234703e+02 -8.44587647e+00  8.85662486e+00 -1.02077465e+01
  9.00111195e+00 -9.14282177e+00  6.89501712e+00 -6.26438493e+00
  4.49525233e+00 -4.02581371e+00  2.71784758e+00 -2.29054677e+00
  1.05292225e+00 -5.66886249e-01 -1.82509987e-01  5.10641321e-01
 -7.27076937e-01  9.64439417e-01 -5.72698912e-01  7.51520805e-01
 -5.40211277e-01  5.35289102e-01 -3.50671503e-01  4.30294152e-02
  1.84693923e-01 -2.71959951e-01  3.10362284e-01 -3.81369675e-01
  3.07328648e-01 -3.47568262e-01  2.30880558e-01 -2.49117461e-01
  2.12244362e-01 -3.20385068e-02 -2.99117083e-02  1.38001321e-01
 -1.73637836e-01  8.63923452e-02 -1.30519116e-01  1.23288868e-01]","[0.69889152 0.80841386 0.90940191 0.98411417 0.93857462 0.42556457
 0.24436212 0.25821495 0.30732999 0.39141771 0.48383447 0.59368584]"
1578,ny 7,negative,"[-7.62234703e+02 -8.44587647e+00  8.85662486e+00 -1.02077465e+01
  9.00111195e+00 -9.14282177e+00  6.89501712e+00 -6.26438493e+00
  4.49525233e+00 -4.02581371e+00  2.71784758e+00 -2.29054677e+00
  1.05292225e+00 -5.66886249e-01 -1.82509987e-01  5.10641321e-01
 -7.27076937e-01  9.64439417e-01 -5.72698912e-01  7.51520805e-01
 -5.40211277e-01  5.35289102e-01 -3.50671503e-01  4.30294152e-02
  1.84693923e-01 -2.71959951e-01  3.10362284e-01 -3.81369675e-01
  3.07328648e-01 -3.47568262e-01  2.30880558e-01 -2.49117461e-01
  2.12244362e-01 -3.20385068e-02 -2.99117083e-02  1.38001321e-01
 -1.73637836e-01  8.63923452e-02 -1.30519116e-01  1.23288868e-01]","[0.69889152 0.80841386 0.90940191 0.98411417 0.93857462 0.42556457
 0.24436212 0.25821495 0.30732999 0.39141771 0.48383447 0.59368584]"
1579,ny 7,negative,"[-5.95412813e+02  3.73248154e+01 -2.74006644e+01 -1.15341218e+01
 -7.53278969e-01 -1.48967198e+01 -8.00398870e+00 -2.43084907e+00
 -7.89357357e+00 -4.61430788e+00  9.55750148e-02 -3.78738048e+00
 -2.12877292e+00  1.68015277e+00  3.35746140e-01 -1.04236964e+00
  1.55216676e+00  2.53767525e+00  1.11423639e+00 -2.50063043e-01
  1.73366761e+00  1.55981562e+00 -2.13454843e-01 -3.25862708e-03
  6.83831375e-01  2.94906155e-03  8.57364073e-02 -7.06092005e-01
 -7.93133653e-01 -2.71474081e-02 -6.06113037e-01 -1.26138485e+00
  7.15122217e-01  7.03814545e-01 -9.34215920e-01 -2.28383381e-01
  3.52746026e-01 -7.16207088e-01 -5.01444609e-01  4.52868583e-02]","[0.65924871 0.73698651 0.84245031 0.92419503 0.88799821 0.50100012
 0.36165894 0.37177345 0.39729755 0.45724743 0.53283663 0.61149302]"
1580,ny 7,negative,"[-5.95412813e+02  3.73248154e+01 -2.74006644e+01 -1.15341218e+01
 -7.53278969e-01 -1.48967198e+01 -8.00398870e+00 -2.43084907e+00
 -7.89357357e+00 -4.61430788e+00  9.55750148e-02 -3.78738048e+00
 -2.12877292e+00  1.68015277e+00  3.35746140e-01 -1.04236964e+00
  1.55216676e+00  2.53767525e+00  1.11423639e+00 -2.50063043e-01
  1.73366761e+00  1.55981562e+00 -2.13454843e-01 -3.25862708e-03
  6.83831375e-01  2.94906155e-03  8.57364073e-02 -7.06092005e-01
 -7.93133653e-01 -2.71474081e-02 -6.06113037e-01 -1.26138485e+00
  7.15122217e-01  7.03814545e-01 -9.34215920e-01 -2.28383381e-01
  3.52746026e-01 -7.16207088e-01 -5.01444609e-01  4.52868583e-02]","[0.65924871 0.73698651 0.84245031 0.92419503 0.88799821 0.50100012
 0.36165894 0.37177345 0.39729755 0.45724743 0.53283663 0.61149302]"
