,city,class,mfcc,chroma
732,columbia mall,positive,"[-4.18446691e+02  1.19821506e+02 -5.42192991e+01 -7.86715906e+00
  1.93526545e+01 -7.62714263e+00 -1.36677319e+01 -6.43936106e+00
 -1.02659201e+00 -3.09003539e+00 -2.43155533e+00 -2.77759939e+00
  2.34182123e+00  3.10466852e+00 -4.96617281e+00  2.43727136e+00
  1.76430719e+00 -4.00940332e+00  2.96491929e+00  1.27961684e+00
 -1.19152280e+00  2.09699869e+00  2.05217304e+00  1.46209484e-01
 -6.16577754e-01  2.28180339e+00  1.62792959e+00  1.24597650e+00
  1.31045849e+00 -2.88077665e-01  2.11357353e+00 -5.05227011e-01
 -2.04742677e+00  1.51739313e+00 -8.56968308e-01 -3.22345364e-01
  1.62611435e+00 -4.32766368e-01 -1.03471759e+00 -2.51295248e-01]","[0.66191512 0.57389239 0.55300601 0.48908612 0.4717459  0.5422808
 0.52887169 0.52232756 0.55670205 0.64882298 0.76607694 0.73604365]"
733,columbia mall,positive,"[-4.57470052e+02  1.06202543e+02 -4.27328114e+01 -7.99722216e+00
  1.58757862e+01 -4.10426751e+00 -7.90277311e+00 -2.26212329e+00
  2.53607102e+00  2.62700385e-01 -1.26214338e+00 -1.51038876e+00
  2.43952999e+00  1.88061499e+00 -5.02384610e+00  9.97894057e-01
  4.03604222e-01 -5.30118782e+00  1.53307945e+00  1.71875967e+00
 -1.23033644e+00  2.00518085e+00  1.30708781e+00 -1.28873858e+00
 -4.66352950e-02  1.58240146e+00  2.78998772e-01  7.66106742e-01
 -1.99584537e-01 -8.69135837e-01  2.11845276e+00 -7.23569445e-01
 -1.72514339e+00  1.23414421e+00 -1.39975182e+00 -8.53254797e-01
  1.05084907e+00 -1.28367033e+00 -2.18362208e+00 -1.22694733e+00]","[0.68893321 0.56916408 0.55638023 0.50212512 0.49330006 0.57824534
 0.57201091 0.53869183 0.57166879 0.66518892 0.80480258 0.79023999]"
734,columbia mall,positive,"[-4.63752176e+02  1.12315560e+02 -4.11361366e+01  1.97754625e+00
  1.81108902e+01 -8.09240495e+00 -5.42594900e+00 -2.10574706e+00
 -3.17830680e+00  8.84326486e-01  4.49633223e+00 -1.89583421e+00
  1.30512362e+00  5.66506975e+00 -5.07546586e+00 -9.62454599e-01
  1.61854704e+00 -5.24843952e+00  1.79581657e+00  2.30663553e+00
 -2.55174890e+00  1.63369750e+00  1.43819304e+00 -2.03571841e+00
 -8.99743298e-01  9.30444694e-01 -1.07111580e+00 -5.44330901e-01
  1.46268870e+00 -2.24227702e-01  1.21394576e-01 -5.07664652e-02
 -1.10617515e+00  3.51974802e-01 -6.21674447e-01 -7.60072223e-01
  1.93125379e-02 -1.73266567e+00 -2.66233606e+00 -1.59747444e+00]","[0.6103766  0.49175941 0.50150155 0.51986691 0.47619364 0.52548999
 0.56542809 0.50608484 0.52034782 0.55563606 0.69888975 0.80928428]"
735,columbia mall,positive,"[-4.70648693e+02  1.03865012e+02 -3.86272172e+01  1.90076752e+00
  1.68302446e+01 -4.46400203e+00 -7.82874754e+00 -8.58058912e+00
 -2.96560813e-01  5.26297658e+00  1.00853487e+00 -4.58036713e+00
  3.82654200e+00  5.09858389e+00 -7.74109391e+00 -5.48105576e-02
  2.57758423e+00 -5.92258286e+00  7.72194759e-01  1.85135283e+00
 -1.02151665e+00  2.46398964e+00  6.58729771e-01 -1.94505625e+00
  3.83182169e-01  1.00271711e+00 -1.65079310e+00  7.22015705e-01
  1.78955417e+00 -8.97878388e-01  9.92528604e-01 -2.38151312e-01
 -1.34941672e+00  1.27354029e+00 -4.07222992e-01 -7.60636503e-01
 -2.45855853e-01 -2.12440378e+00 -2.49823921e+00 -1.42707480e+00]","[0.61464659 0.4626886  0.44051003 0.44660517 0.42179555 0.47163066
 0.52427013 0.47287084 0.50614006 0.56692639 0.75418557 0.85124063]"
736,columbia mall,positive,"[-4.20249323e+02  1.22167698e+02 -4.31934107e+01 -6.17767495e+00
  1.48026387e+01 -1.00837684e+01 -2.13326754e+00 -1.38351972e-01
 -7.04050934e+00 -2.21071885e+00  2.52568020e+00 -1.11131852e+00
 -1.27820012e+00  4.04151535e+00 -6.81220023e-02 -3.13205098e+00
  1.75794766e+00  1.97966062e+00 -5.13615229e-01 -4.70722222e-01
  1.41820829e-01  6.80407525e-01  4.42328612e-01 -1.00835947e+00
 -1.76009442e+00 -2.43824702e-01 -5.05378411e-01 -1.47662755e+00
 -1.71818580e-01  4.01888766e-01 -1.10682274e+00 -2.28199265e+00
 -5.56253768e-01  1.78350180e-01 -2.75963791e+00 -2.29160221e+00
 -6.43865113e-01 -2.79026237e+00 -3.61601676e+00 -1.90640538e+00]","[0.52846906 0.47226611 0.54632773 0.53763785 0.52563774 0.56356198
 0.54490771 0.49977388 0.5257865  0.59366108 0.73167435 0.67644343]"
737,columbia mall,positive,"[-4.05225864e+02  1.24084743e+02 -5.64670090e+01 -6.17906505e+00
  1.48468427e+01 -6.46233090e+00 -1.20674915e+01 -1.20229272e+01
  6.13241348e-01  5.65367921e+00  7.09400177e-01 -8.12048571e+00
  3.93330378e+00  1.14567061e+01 -7.22685512e+00 -1.82618012e+00
  4.72099645e+00 -2.24176507e+00  1.36932823e+00  2.60526457e-01
  1.82277274e+00  3.31058025e+00 -1.23661082e+00  8.74523141e-01
  2.10198731e+00  8.81963146e-01 -1.50354144e-01  1.83128168e+00
  2.13283147e+00 -6.15588499e-01  1.95366257e+00 -3.66710089e-02
 -1.78564159e+00  1.45722005e+00 -1.05048360e+00 -6.81134851e-01
  1.45205329e+00  1.00701776e-01 -7.41183948e-01 -7.54433203e-01]","[0.5567211  0.4474281  0.44928497 0.439577   0.47274029 0.52979936
 0.53360444 0.53638683 0.58820746 0.6786344  0.79362282 0.73139935]"
738,columbia mall,positive,"[-4.99339848e+02  7.28936154e+01 -1.84793753e+01  1.78711366e+00
  1.34100061e+01 -1.86734730e+00 -9.24151533e-01  1.15969752e+00
 -7.71941312e-01  7.64584192e-01  1.38694582e+00 -1.57603721e+00
  1.70102067e+00  2.61135915e+00 -3.55600032e+00 -4.73464634e-01
 -5.05586954e-01 -4.94380032e+00  4.60613013e-01  4.25537060e-01
 -2.30932985e+00  2.23062876e+00  1.14292845e+00 -2.31032048e+00
  4.63635195e-02  9.71269354e-01 -5.60985659e-01  1.55883134e-01
  1.62147793e-01 -5.17771358e-01  6.84211673e-01 -2.75981020e-01
 -1.44465961e+00 -6.05417779e-01 -1.25764991e+00 -7.87714282e-01
 -2.78434783e-02 -1.69092347e+00 -1.97712018e+00 -1.50777871e+00]","[0.68393911 0.53088391 0.48703413 0.51702037 0.44528305 0.48597609
 0.55332043 0.47143656 0.46317325 0.53386362 0.69961509 0.87583033]"
739,columbia mall,positive,"[-5.13610359e+02  7.26079364e+01 -1.69600471e+01  3.83913666e+00
  1.51482065e+01 -1.15491152e+00  2.37779025e-01  3.12302155e+00
 -6.24784934e-01 -2.42832552e-01  1.99627762e+00 -1.69867217e+00
 -5.44729467e-01  2.95912919e+00 -1.55175198e+00 -2.06046385e+00
 -1.82933699e+00 -3.25621196e+00  1.76318600e-01 -1.23825994e+00
 -2.33367950e+00  1.83309809e+00  7.29482718e-01 -1.45754033e+00
  8.22890709e-02  1.25029283e-01 -9.87875356e-01 -3.59551587e-01
  7.17379202e-02 -2.96584941e-01 -8.23837003e-02 -5.27328896e-01
 -5.03026010e-01 -2.05709226e-01 -8.61117491e-01 -1.47682660e-01
 -3.66518372e-02 -1.73079985e+00 -2.39644079e+00 -2.35311350e+00]","[0.5447368  0.47758954 0.53907798 0.47745398 0.45378062 0.54292216
 0.50118004 0.45678381 0.51008793 0.62588086 0.87598196 0.74512917]"
740,columbia mall,positive,"[-4.63593684e+02  1.13539789e+02 -4.35415378e+01 -2.57445446e+00
  2.20036640e+01 -2.35084084e+00 -1.26381664e+01 -3.81340793e+00
  5.90947495e+00 -2.89982427e+00 -4.39094395e+00  1.23522404e+00
  4.22135034e+00  1.88915030e+00 -3.16649235e+00  4.02915014e+00
  2.26786811e+00 -3.75449034e+00  2.06310412e+00  2.05216604e+00
 -6.73174774e-02  1.16045177e+00  2.18731584e+00  1.77884044e+00
  1.18818361e-01  1.20358791e+00  9.28387796e-01  1.15144647e+00
 -8.56917510e-03 -3.83000302e-01  2.52096965e+00 -1.81617746e+00
 -1.88900366e+00  2.51277035e+00 -1.44889737e+00 -1.85458964e+00
  1.73503936e-01 -1.81000190e+00 -3.04423337e+00 -1.23796618e+00]","[0.68166756 0.57156642 0.5418882  0.44667308 0.41279897 0.48202937
 0.4737742  0.4604243  0.51439875 0.61638273 0.84859656 0.82857433]"
741,columbia mall,positive,"[-312.35530199  172.67311175  -92.33507813  -17.56018048   19.17561092
   -7.52383468  -28.35566395  -18.62261712   10.62778382   -5.98226927
  -10.53581621    2.32258493    9.70954981    3.82375605   -8.01061696
   12.7533692     7.91324934   -7.88302526    7.5436856     6.78951957
    1.09286658    2.18058696    3.79652665    4.07216549   -0.38811071
    4.4578949     2.3922332     1.06569943    3.11407694   -0.72007441
    3.14315207   -1.18520805   -2.94141324    3.98297327   -0.78846976
    0.85548794    3.89857083    1.01582151    0.32625736    1.47074426]","[0.73258232 0.64511294 0.52978816 0.41892566 0.38844505 0.45027129
 0.49103879 0.48736676 0.53083824 0.57747749 0.63440325 0.73345872]"
742,columbia mall,positive,"[-3.46173801e+02  1.55977809e+02 -7.95570099e+01 -2.00593726e+01
  1.77716613e+01 -1.11330386e+01 -2.39442622e+01 -1.34268968e+01
  5.16270520e+00 -3.70396002e+00 -7.49332149e+00  1.27317477e+00
  8.40151852e+00  2.57441654e+00 -7.08277136e+00  9.25041924e+00
  7.36142483e+00 -6.75194417e+00  4.52787404e+00  6.39267986e+00
 -7.96302731e-02  1.42737699e+00  3.55809311e+00  2.48520962e+00
  1.02473608e-01  3.07906154e+00  2.63096558e+00  1.64435215e+00
  1.25626204e+00 -8.61072284e-02  3.06197464e+00 -8.38996797e-01
 -1.75800055e+00  2.81418096e+00 -1.78192884e+00 -1.79420361e+00
  8.78337553e-01 -1.36559814e+00 -2.11148376e+00  4.88127876e-02]","[0.73109491 0.64087895 0.55494151 0.49193755 0.46411332 0.50572799
 0.51595817 0.51278889 0.55098306 0.60938248 0.68545138 0.7453448 ]"
743,columbia mall,positive,"[-3.83149327e+02  1.36391107e+02 -7.24769162e+01 -1.16773270e+01
  1.97777441e+01 -9.17261444e+00 -1.87143861e+01 -9.09861520e+00
  5.28810423e+00 -4.19113536e+00 -7.78600784e+00 -7.98214618e-01
  5.70170717e+00  2.43094217e+00 -7.49692418e+00  4.62666124e+00
  4.24030512e+00 -6.33358374e+00  2.01818540e+00  1.76049930e+00
 -1.45003068e+00  1.43079420e+00  4.48073961e-01 -5.26769409e-01
 -9.09634446e-02  1.90111876e+00  1.19115729e+00  1.98579093e+00
  7.76818838e-01 -5.21179608e-01  4.28837450e+00  3.33986568e-01
 -8.10222965e-01  4.73124203e+00  4.33537123e-01 -5.02558332e-01
  1.14403090e+00 -1.21035123e+00 -1.51039491e+00 -1.98588843e-01]","[0.6376606  0.54731416 0.5141355  0.44168828 0.43269754 0.46660923
 0.45954592 0.47751271 0.5382038  0.64436625 0.76264471 0.74856609]"
744,columbia mall,positive,"[-3.91913767e+02  1.37790924e+02 -6.62014131e+01 -4.76263962e+00
  1.78682185e+01 -6.51971148e+00 -1.18722428e+01 -8.99676163e+00
  3.48932357e+00 -1.42628502e+00 -2.21455333e+00 -8.52068483e-01
  3.84428176e+00  6.52937218e+00 -4.83961376e+00  4.96249043e+00
  6.38575025e+00 -4.71120321e+00  4.18039424e+00  4.12983255e+00
 -8.08596875e-01  2.47858484e+00  3.09447414e+00  9.57866451e-01
  1.30849336e-01  4.04673777e+00  1.54442982e+00 -4.76987842e-01
  2.34956021e+00  1.70149624e+00  2.73503747e+00  3.43106063e-01
  2.29870317e-01  2.99999919e+00 -9.67813975e-01 -9.29705781e-03
  2.13016078e+00  8.86736969e-02 -1.48848937e+00 -8.41743496e-01]","[0.55899769 0.50964531 0.51125821 0.45540027 0.47658365 0.52396599
 0.49870243 0.51807173 0.54927729 0.62454264 0.74982956 0.68440288]"
745,columbia mall,positive,"[-3.35170079e+02  1.47666311e+02 -8.84449597e+01 -3.15648192e+00
  1.55374150e+01 -3.36001393e+01 -1.70864661e+01  1.26229269e+00
 -7.69686362e+00 -5.99188130e+00  1.30450675e+01  6.25580192e-02
 -4.11724472e+00  9.57570131e+00 -3.39639551e+00  1.05205024e+00
  5.68097865e+00 -2.44418767e+00  7.16755406e+00  3.46650325e+00
 -2.27584286e+00  4.61492230e+00  2.66329328e+00 -5.41128161e-01
  1.73862358e+00  4.22166063e+00  1.20604310e+00  7.33736698e-01
  2.97503923e+00  1.78345521e+00  2.83131516e+00  1.47631432e-01
  1.81345592e-02  3.09024317e+00 -1.17162469e+00 -5.33586310e-02
  2.32404272e+00 -1.12638114e+00 -1.80331985e+00  3.46403880e-01]","[0.5446271  0.57962715 0.64706642 0.62324313 0.59437957 0.5986917
 0.60035052 0.56365061 0.53781833 0.53263627 0.54728763 0.5420442 ]"
746,columbia mall,positive,"[-4.30847280e+02  1.20435178e+02 -5.51750114e+01 -3.56313115e+00
  1.44698609e+01 -1.42207905e+01 -5.55564310e+00  2.24822851e+00
 -3.06537487e+00 -5.42782208e-02  1.06617964e+01 -1.16251567e-01
 -3.58432072e+00  7.98044509e+00 -5.06166877e-01 -1.76123877e+00
  2.35683161e+00 -1.48749323e+00  1.59399211e+00  1.56057254e-01
 -6.88609745e-01  3.02644647e+00  1.12586407e+00 -8.21678703e-01
  2.84655961e-02  2.83294204e+00  8.46629982e-01 -1.70951227e+00
  1.25634612e+00  1.61231627e+00  8.68673514e-02 -5.95304695e-01
  5.15161011e-01  1.50962553e+00 -1.16003959e+00 -8.93681083e-01
  3.62707269e-01 -1.39779828e+00 -2.59973831e+00 -1.34612593e+00]","[0.54006047 0.48911164 0.57256346 0.58622753 0.53794594 0.5994443
 0.61279007 0.53205976 0.5362893  0.59803734 0.75396008 0.6855232 ]"
747,columbia mall,positive,"[-4.37735129e+02  1.16485221e+02 -4.77128643e+01  5.43635171e+00
  1.40752418e+01 -1.83090890e+01 -4.53240002e+00 -6.09887949e-01
 -7.94533646e+00 -2.98923051e-01  5.75904361e+00 -4.93382442e+00
 -1.85973036e+00  5.65429814e+00 -3.98984639e+00  2.54397013e-01
  2.10473845e+00 -3.86507400e+00  3.25051579e+00  4.08187169e-01
 -2.27644533e+00  5.03781287e+00  1.17801228e+00 -1.64127006e+00
  3.16151527e+00  1.54379697e+00 -1.25573946e+00  2.40388103e+00
  1.43468344e+00 -9.81198224e-01  2.86749078e+00  8.45300099e-01
 -1.02992124e+00  2.09639462e+00  2.84227613e-01 -3.75645800e-02
  2.17254280e-01 -1.44611459e+00 -9.78419165e-01 -1.17988940e+00]","[0.55087897 0.49064722 0.53922638 0.53161853 0.55218962 0.59040134
 0.5528739  0.50321717 0.54816942 0.59095089 0.74095501 0.70498841]"
748,columbia mall,positive,"[-5.03657039e+02  7.89259933e+01 -1.84063510e+01  2.94213728e+00
  1.45704404e+01 -3.65235003e+00 -1.14157570e+00  2.42456089e+00
 -2.55689639e+00  1.70707513e-01  4.04777276e+00 -2.27191067e+00
 -1.03697801e+00  4.08785414e+00 -2.25272440e+00 -3.05145502e+00
  6.24319705e-01 -1.12092243e+00 -1.10231836e+00 -1.03452160e+00
 -1.30869886e+00  4.69748129e-01  2.17828231e-01 -1.79638485e+00
 -3.30703205e-01  1.71724698e+00 -6.61028226e-01 -4.61514018e-01
  1.78298522e+00  4.91118694e-01  3.38501560e-04  3.75082279e-01
  5.29029854e-01  6.03639574e-01 -2.51019313e-01 -8.83920897e-02
 -4.14008346e-01 -1.58057988e+00 -2.22458262e+00 -2.28807654e+00]","[0.58503898 0.45251813 0.47192479 0.49570044 0.44499718 0.49498742
 0.5381018  0.44798613 0.46368799 0.53017243 0.795275   0.86629815]"
749,columbia mall,positive,"[-5.59296641e+02  8.27466688e+01 -1.31596788e+01  1.16704064e+01
  2.02421547e+01 -3.61649828e+00 -1.42481616e+00  3.69605284e+00
 -2.16667564e+00 -1.56916703e+00  2.54383526e+00 -3.73297173e-01
  5.89558964e-01  1.64866259e+00 -2.45576237e+00  1.99895256e-01
 -4.19030618e-01 -2.71265463e+00  1.62068504e+00 -1.43914121e+00
 -3.91655941e+00  1.43924252e+00  1.37790141e+00 -6.83948743e-01
  8.21110387e-01 -3.54927259e-02 -1.96311476e+00 -3.61123722e-01
  3.14756390e-01 -9.70974901e-01 -5.70245339e-01 -8.33135267e-01
 -7.63223162e-01 -3.36142360e-02 -8.65659180e-01 -5.38684568e-01
 -9.58926720e-01 -2.73963818e+00 -2.52457239e+00 -2.20362788e+00]","[0.59067693 0.45506383 0.47920652 0.51882954 0.38928952 0.40756424
 0.46118473 0.37892149 0.40296953 0.46847841 0.71374763 0.87213921]"
750,columbia mall,positive,"[-4.32281229e+02  1.16267040e+02 -5.84310957e+01 -1.81388104e+00
  1.95014150e+01 -1.55492481e+01 -7.38684097e+00  2.63081948e+00
 -6.37967019e+00 -4.60622034e+00  7.12522703e+00 -1.01333507e+00
 -1.87782488e+00  6.49308385e+00 -1.52680840e+00  1.56632593e+00
  1.64400401e+00 -4.68854245e+00  4.29844402e+00  3.17965477e-01
 -4.88618894e+00  4.38537024e+00  2.61952705e+00 -2.42762734e+00
  8.37766392e-01  1.84353465e+00 -1.12697245e+00 -2.76538274e-01
  1.38704146e+00 -1.00228851e-01  4.16488809e-01 -5.75718847e-01
 -1.33929292e+00  1.60813509e-01 -1.47887186e+00 -3.08960715e-01
  9.26780752e-01 -1.90795578e+00 -1.31697917e+00  8.50913751e-02]","[0.60038073 0.55960938 0.67110242 0.65058544 0.55128705 0.58256587
 0.57582834 0.55123346 0.55884603 0.61747466 0.69732766 0.66806346]"
751,columbia mall,positive,"[-4.26503993e+02  1.22312928e+02 -5.80426043e+01 -5.01375437e+00
  2.02521084e+01 -1.31208297e+01 -5.83002978e+00  2.10332661e+00
 -6.78288526e+00 -2.87261923e+00  6.18301665e+00 -2.68651101e+00
 -2.61863489e+00  6.13110172e+00 -2.54390721e+00 -2.55733911e+00
  2.20526103e+00 -1.49599235e+00  7.41848646e-01  1.62423613e-02
 -1.42363638e+00  2.59911823e+00  5.79945901e-01 -2.44389881e+00
  5.26432769e-01  2.10306956e+00 -1.35250651e+00 -1.15343044e+00
  1.25174473e+00  4.98880103e-01  1.92196538e-01 -1.00357417e+00
 -1.28671442e+00  1.88188912e-01 -1.42224299e+00 -1.23571912e+00
  2.15091580e-01 -2.00469421e+00 -3.53608641e+00 -1.09890968e+00]","[0.53555713 0.544949   0.61286239 0.56951062 0.56923769 0.62239892
 0.56699862 0.54576854 0.57707128 0.64085947 0.76634749 0.66184461]"
752,columbia mall,positive,"[-4.42032206e+02  1.14116649e+02 -4.95079153e+01 -4.71261716e+00
  1.95792426e+01 -1.93107638e+00 -6.94064961e+00 -3.93748261e+00
  2.58033781e+00 -1.49012096e-02 -1.37364427e+00  6.06728140e-01
  5.06363270e+00  2.77068740e+00 -5.10765343e+00  3.69309238e+00
  3.09009807e+00 -4.81682028e+00  2.72188454e+00  3.65985067e+00
  4.74673456e-01  2.44495567e+00  1.41376850e+00 -9.34477382e-01
 -6.29857834e-01  2.05017146e+00  1.64606274e+00  1.46131842e+00
  5.34757828e-01 -5.30358346e-01  2.49788940e+00  1.32765079e-01
 -1.87807134e+00  6.83048116e-01 -7.18499656e-01 -5.04471738e-01
  2.06514835e-01 -1.28456965e+00 -1.26214728e+00  2.89765427e-01]","[0.70947805 0.58087362 0.50464736 0.50055051 0.44844391 0.53832623
 0.5496168  0.47347671 0.4842079  0.58187202 0.70453224 0.77852958]"
753,columbia mall,positive,"[-4.05113288e+02  1.21284356e+02 -5.85698783e+01  3.51079239e+00
  2.36256738e+01 -1.46943343e+01 -2.10257303e+01 -5.19374500e+00
  5.62401176e+00 -3.34809822e+00 -4.90303183e-01  3.31098619e+00
  2.62680821e+00  1.90386584e+00 -3.49415509e+00  4.01814034e+00
  1.43223532e+00 -3.68489176e+00  5.30120629e+00  1.52953890e+00
 -2.29551498e+00  1.20993316e+00  1.49047651e+00  1.07197342e+00
  5.06466924e-01  2.03007682e+00  9.58921039e-01  1.80385490e+00
  1.29678588e+00 -1.32199549e+00  3.16679295e+00  8.64134200e-01
 -1.97832977e+00  2.04770119e+00  2.88354506e-01 -2.84391578e-01
  5.15801316e-01 -4.02705969e-01 -1.19630013e+00 -1.44160729e+00]","[0.65717486 0.59687699 0.56084349 0.505908   0.47675843 0.49120683
 0.46403097 0.47660725 0.53288304 0.59172017 0.69998978 0.69686616]"
754,columbia mall,positive,"[-3.94899221e+02  1.17996191e+02 -6.21076318e+01  3.04402088e+00
  1.79950166e+01 -2.77818713e+01 -1.49411085e+01  2.65351191e+00
 -5.47208475e+00 -5.98623282e+00  6.66919566e+00  1.82538108e+00
 -3.17605986e+00  3.75173794e-01 -4.56001047e+00  1.12714522e+00
  1.27088575e+00 -4.32938915e+00  4.56011551e+00  1.98243909e+00
 -2.83026671e+00  2.71962020e+00  8.43023971e-01 -1.09068418e+00
  7.62618645e-01  1.10225057e+00  1.37920029e+00  2.27148114e+00
  9.24090581e-01 -3.39306258e-01  2.37783399e+00  6.65448091e-01
 -9.78366819e-01  1.95062830e+00 -3.70782843e-01 -6.41621817e-01
  1.10776328e+00 -1.82410061e+00 -1.99112306e+00 -5.53401035e-01]","[0.61368698 0.59208191 0.61234939 0.65149398 0.59217103 0.5664471
 0.59410055 0.53815379 0.50562795 0.51273854 0.56058403 0.65584874]"
755,columbia mall,positive,"[-5.83360525e+02  7.47583688e+01 -2.47803437e+00  1.10982175e+01
  2.05615473e+01  8.02255028e+00  3.02640686e+00  4.75517438e+00
  4.54999797e+00  1.29827071e+00  2.11334264e+00  1.18968530e+00
  1.12417933e+00  7.78860017e-01 -2.50390990e+00 -2.24775472e-01
 -7.38602874e-01 -3.01775168e+00 -9.00538238e-01 -7.85707974e-01
 -5.43103550e-01  3.46547453e-01  6.61852617e-01  2.23499553e-01
 -2.05309115e-01  4.54526299e-01 -7.45063612e-01 -3.93375814e-01
  1.64869799e-01 -7.97642006e-01  1.67941438e-01 -6.06491435e-01
 -4.97100503e-01  9.85320847e-01 -1.62077164e-01 -4.84877826e-01
 -6.63342091e-01 -1.56226680e+00 -2.28187144e+00 -2.55967070e+00]","[0.62507172 0.45853145 0.45890994 0.46307919 0.38746557 0.45256004
 0.50021405 0.38359519 0.41534065 0.50551894 0.8497386  0.94899494]"
756,columbia mall,positive,"[-4.14735861e+02  1.17123325e+02 -6.20380448e+01  1.80781232e-02
  1.71773502e+01 -2.02143802e+01 -9.76608032e+00  4.20670634e+00
 -3.33319362e+00 -4.05026184e+00  8.37817372e+00 -5.46302365e-01
 -4.27104537e+00  3.96098259e+00 -4.25891908e+00  2.78974833e-01
  1.13198038e+00 -6.04012168e+00  4.76719145e+00  3.02298139e+00
 -4.07299356e+00  2.74397063e+00  2.39002302e+00 -2.39164132e+00
 -3.65561533e-01  2.52117743e+00  5.64762216e-01  7.45204669e-01
  1.05506299e+00 -7.90300098e-01  1.69407148e+00  4.29213218e-01
 -1.67651842e+00  6.02511071e-01 -7.06556392e-01  3.17037995e-02
  1.22996069e+00 -1.36647638e+00 -1.88877688e+00 -5.05648279e-01]","[0.62073664 0.60637574 0.64900785 0.61141121 0.56671194 0.61287857
 0.58643072 0.53871417 0.5500114  0.58707149 0.69880742 0.66107082]"
757,columbia mall,positive,"[-5.08567858e+02  9.17439150e+01 -2.88668724e+01  2.94804737e+00
  1.90664082e+01  1.56572665e+00 -1.97737803e+00  1.60156491e+00
  3.37942696e+00 -9.02794957e-01  1.04078998e+00  4.84852363e-01
  8.57683763e-01  2.09189830e+00 -3.30531788e+00  1.72135693e+00
  1.29602846e+00 -5.26309350e+00  7.48015535e-01  1.17157757e+00
 -1.93159471e+00  1.28163339e+00  1.54167867e+00 -2.88591974e-01
  1.29144362e-01  7.48870123e-01 -6.30390027e-01  3.05510128e-01
  6.05103622e-01 -8.06187576e-01  1.18909876e+00 -8.54664105e-02
 -1.25253485e+00  1.22426724e+00 -4.41190271e-03 -5.65488061e-01
  5.61283611e-02 -1.40755465e+00 -2.31893113e+00 -1.82878602e+00]","[0.65648281 0.52719716 0.47870622 0.49338594 0.43107057 0.46171811
 0.52598657 0.44061355 0.45553573 0.50842181 0.69369053 0.8685309 ]"
758,columbia mall,positive,"[-3.73157885e+02  1.43000407e+02 -8.53090002e+01 -1.42715830e+01
  1.39790410e+01 -1.53569670e+01 -4.58338150e+00 -7.00304993e-01
 -5.88998869e+00 -1.09727081e+00  4.19260228e+00 -8.15656931e+00
  7.85206188e-01  1.07602776e+01 -7.09503118e+00  3.52272330e+00
  5.66435772e+00 -9.34409150e+00  2.95737278e+00  1.95391232e+00
 -2.99033761e+00  5.78545693e+00  7.35253741e-01 -1.42880585e+00
  3.40992744e+00  1.13088755e+00 -9.45945321e-01  2.24378066e+00
  9.99149322e-01 -8.75388000e-01  4.03971787e+00  1.65132837e+00
 -1.44045989e+00  2.89318293e+00  3.66719197e-01 -7.80230883e-01
  2.16677055e+00  3.32862484e-01 -8.33176403e-01  4.69016995e-01]","[0.63004585 0.5596541  0.53929211 0.53698361 0.58786617 0.63864751
 0.63537048 0.61181968 0.6195182  0.65447915 0.713781   0.69467146]"
759,columbia mall,positive,"[-4.82728727e+02  9.64029253e+01 -3.64137937e+01  7.07093671e+00
  1.91326051e+01 -1.08896669e+01 -7.88334566e+00  1.92858806e+00
 -1.24492020e+00 -4.13635171e+00  3.53653214e+00  1.18045915e+00
 -1.81867501e+00  8.62047619e-01 -4.15983020e+00  3.96809168e-01
  1.34368960e+00 -4.15945202e+00  1.96354551e+00  9.43461419e-01
 -3.13184566e+00  1.36400859e+00  1.27320110e+00 -1.94519396e+00
 -1.09822290e+00  1.43157464e+00  8.23120252e-01  3.11155229e-01
  2.98462954e-01 -4.09484803e-01  7.86511974e-01 -3.66258027e-01
 -9.81299264e-01  7.74799429e-01 -5.18576441e-01 -5.45337819e-01
 -1.85901949e-01 -1.61467985e+00 -2.07873989e+00 -1.67539290e+00]","[0.62149517 0.55788016 0.56480947 0.56482446 0.47988025 0.48591355
 0.52555096 0.46004188 0.4596612  0.49767357 0.65453585 0.78203045]"
760,columbia mall,positive,"[-3.86028344e+02  1.26007419e+02 -7.33021626e+01 -4.80248216e+00
  1.43151452e+01 -9.48879400e+00  5.93867941e-01 -2.35677752e+00
 -8.89698027e+00 -2.94205754e+00  1.30911248e+01  5.54129785e+00
  2.88116353e-01  7.60629286e+00 -3.00153614e+00  1.35537169e+00
  4.27562432e+00 -3.04059999e+00  4.05696121e+00  2.07289474e+00
  8.22666152e-01  5.26394571e+00  2.97356511e-01 -1.59445197e+00
  1.42897587e+00  3.92816872e+00  6.27539039e-01  2.02245247e-01
  3.54163006e+00  3.89860564e-01  6.45042097e-01  4.25543853e-01
 -1.11293915e+00  2.63016989e+00  8.17301843e-01 -8.82605369e-01
  1.87327105e+00  3.40022946e-01 -2.73970081e+00 -8.04034436e-01]","[0.48374593 0.52897031 0.60690658 0.60556021 0.62278468 0.63766197
 0.54506598 0.48536594 0.47758714 0.52576394 0.6228267  0.55942869]"
